index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
62,Sri Lanka,Improve adoption of renewable energy for crop farming/value addition,NDC 3 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
63,Sri Lanka,"Improve dairy sector productivity by managing herd, herd health, feed and by improving animal comfort and welfare (40% increase of milk yield per cattle by 2030 on unconditional basis and further increase up to 55% on conditional basis. Increase productive milking cow percentage of the herd up to 40% on conditional basis)",NDC 4 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
64,Sri Lanka,"Improve productivity of Monogastrics by improving genetic, feed efficiency, animal health, comfort and welfare",NDC 5 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
65,Sri Lanka,Adopt renewable energy for livestock applications,NDC 6 - Agriculture (mitigation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
66,Sri Lanka,Climate change considerations mainstreamed into agriculture in the country,NDC 1 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
67,Sri Lanka,Promote Integrated Pest Management (IPM) and Integrated Plant and Nutrition Systems (IPNS) in most vulnerable areas/districts/crops,NDC 2 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
68,Sri Lanka,Develop/introduce varieties resistant/tolerant to biotic and abiotic stresses targeting most vulnerable agricultural crops to climate change,NDC 3 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
69,Sri Lanka,Revisit the Agro Ecological Regions (AERs) maps of the country with current and future climate scenarios and recommend appropriate crops for different regions to reduce vulnerability to climate change impacts,NDC 4 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
70,Sri Lanka,Enhance sustainable land and water management pratices in areas where anticipated climate vulnerability is severe,NDC 5 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
71,Sri Lanka,Enhanced early warning and risk management mechanisms introduced to reduce climate change vulnerability,NDC 6 - Agriculture (adaptation),2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
72,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
73,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
74,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
75,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
76,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
77,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
78,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
79,Sri Lanka,Introduce adaptation measures to address adverse impacts of climate change on ruminant livestock,NDC 1 - Livestock,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
80,Sri Lanka,Introduce technological innovations and interventions to build resilience in poultry and swine farming,NDC 2 - Livestock,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
81,Sri Lanka,"Improve research, education, awareness and capacity building for climate change adaptation",NDC 3 - Livestock,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
82,Sri Lanka,Integrated River Basin Management (IRBM) adopted in 15 prioritized river basins in the country,NDC 1 - Water,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
83,Sri Lanka,"Ground and surface water monitoring in the Northern, North Central and North Western provinces and other areas of high drinking water vulnerability to drought",NDC 2 - Water,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
84,Sri Lanka,Promote climate-resilient water supply schemes,NDC 3 - Water,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",1
85,Sri Lanka,"Promote the use of wastewater for gardening, sanitary, construction and other purposes to reduce demand for treated water",NDC 4 - Water,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
86,Sri Lanka,Establish salinity barriers in 3 rivers where intakes are subjected to climate change influenced saline water intrusion during the drought season,NDC 5 - Water ,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
87,Sri Lanka,Capacity building for water sector personnel and public awareness on building resilience to climate change,NDC 6 - Water,2,Water management,"This includes catchment protection, watershed restoration, freshwater ecosystem restoration, integrated water resource management, maintaining sustainable water supply, securing water quality, water-related disaster risk management, early warning systems, water education and consulting, monitoring of water resources, and service management of water ecosystems.",
